,dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,generated_solar_power[Wh]
133,1578308400,2020-01-06 11:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.75,272.32,275.37,278.71,1006,,,80,3.6,160,0.51,,,,75,500,Rain,light rain,10d,166.54161000000002
134,1578312000,2020-01-06 12:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.42,273.09,275.93,280.15,1005,,,80,3.6,170,0.51,,,,75,500,Rain,light rain,10d,166.54161000000002
135,1578315600,2020-01-06 13:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.92,269.29,275.37,278.71,1005,,,80,8.2,160,0.38,,,,75,500,Rain,light rain,10d,166.54161000000002
136,1578319200,2020-01-06 14:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.55,269.25,275.37,281.15,1003,,,65,8.7,150,,,,,75,300,Drizzle,light intensity drizzle,09n,0.0
137,1578322800,2020-01-06 15:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.89,270.04,274.82,280.15,1002,,,70,6.7,150,,,,,0,800,Clear,sky is clear,01n,0.0
138,1578326400,2020-01-06 16:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.32,271.0,274.26,279.15,1002,,,75,4.6,140,,,,,0,800,Clear,sky is clear,01n,0.0
139,1578330000,2020-01-06 17:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.61,268.2,273.71,281.15,1000,,,65,8.7,170,,,,,0,800,Clear,sky is clear,01n,0.0
140,1578333600,2020-01-06 18:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.26,269.96,274.82,279.15,1000,,,81,6.2,110,,,,,0,800,Clear,sky is clear,01n,0.0
141,1578337200,2020-01-06 19:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.32,270.64,274.82,281.15,999,,,61,6.2,150,,,,,0,800,Clear,sky is clear,01n,0.0
142,1578340800,2020-01-06 20:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.1,269.43,274.26,279.15,999,,,81,6.7,130,,,,,0,800,Clear,sky is clear,01n,0.0
143,1578344400,2020-01-06 21:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.83,271.56,273.168,281.15,999,,,61,4.1,160,,,,,0,800,Clear,sky is clear,01n,0.0
144,1578348000,2020-01-06 22:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.09,273.18,274.82,277.15,999,,,86,1.5,90,0.25,,,,0,500,Rain,light rain,10n,0.0
145,1578351600,2020-01-06 23:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,275.76,271.85,274.82,276.48,999,,,93,3.1,90,,,,,75,803,Clouds,broken clouds,04n,0.0
146,1578355200,2020-01-07 00:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.98,270.14,275.31,279.15,999,,,70,6.7,190,,,,,0,800,Clear,sky is clear,01n,0.0
147,1578358800,2020-01-07 01:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.3,272.01,275.603,279.15,999,,,84,5.1,170,0.25,,,,0,500,Rain,light rain,10n,0.0
148,1578362400,2020-01-07 02:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.78,273.98,275.569,278.15,1000,,,86,1.5,250,0.1,,,,75,520,Rain,light intensity shower rain,09n,0.0
149,1578366000,2020-01-07 03:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.05,273.84,275.824,279.26,1000,,,85,2.1,310,0.25,,,,0,500,Rain,light rain,10n,0.0
150,1578369600,2020-01-07 04:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.93,272.87,275.469,279.15,1001,,,80,3.1,290,,,,,0,800,Clear,sky is clear,01n,0.0
151,1578373200,2020-01-07 05:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.03,273.85,275.159,280.15,1002,,,86,2.1,230,,,,,75,803,Clouds,broken clouds,04n,0.0
152,1578376800,2020-01-07 06:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.34,272.99,274.76599999999996,280.15,1003,,,80,3.6,240,0.25,,,,90,500,Rain,light rain,10n,0.0
153,1578380400,2020-01-07 07:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.17,272.96,274.365,280.15,1003,,,86,3.6,240,,,,,75,803,Clouds,broken clouds,04n,0.0
154,1578384000,2020-01-07 08:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.17,269.63,273.692,278.71,1003,,,86,6.7,230,,,,,20,801,Clouds,few clouds,02n,0.0
155,1578387600,2020-01-07 09:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.09,269.86,273.314,278.71,1003,,,85,6.2,250,,,,,0,800,Clear,sky is clear,01d,214.8924
156,1578391200,2020-01-07 10:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,275.44,270.66,272.45099999999996,278.71,1002,,,88,4.1,150,,,,,0,800,Clear,sky is clear,01d,214.8924
157,1578394800,2020-01-07 11:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,275.64,270.17,272.618,278.71,1002,,,87,5.1,140,,,,,0,800,Clear,sky is clear,01d,214.8924
158,1578398400,2020-01-07 12:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.28,271.63,272.85900000000004,279.26,1000,,,74,3.6,180,,,,,0,800,Clear,sky is clear,01d,214.8924
159,1578402000,2020-01-07 13:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.38,271.34,273.59,279.15,999,,,56,5.1,170,,,,,0,800,Clear,sky is clear,01d,214.8924
160,1578405600,2020-01-07 14:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,278.83,270.31,276.22,280.37,997,,,52,8.7,160,,,,,0,800,Clear,sky is clear,01n,0.0
161,1578409200,2020-01-07 15:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,279.32,272.95,277.931,280.37,994,,,52,5.7,140,,,,,75,803,Clouds,broken clouds,04n,0.0
162,1578412800,2020-01-07 16:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,279.55,272.28,278.345,280.93,993,,,56,7.2,150,,,,,75,803,Clouds,broken clouds,04n,0.0
163,1578416400,2020-01-07 17:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,279.2,264.81,278.15,280.15,991,,,60,17.5,180,0.31,,,,75,500,Rain,light rain,10n,0.0
164,1578420000,2020-01-07 18:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,278.79,270.89,277.59,279.82,988,,,73,8.7,160,0.47,,,,75,500,Rain,light rain,10n,0.0
165,1578423600,2020-01-07 19:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,279.29,271.07,278.366,280.15,987,,,60,8.7,150,,,,,40,802,Clouds,scattered clouds,03n,0.0
166,1578427200,2020-01-07 20:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,280.27,267.08,278.66900000000004,281.48,985,,,71,16.5,180,,,,,75,803,Clouds,broken clouds,04n,0.0
167,1578430800,2020-01-07 21:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,280.48,265.26,278.677,282.04,984,,,72,19.5,190,0.56,,,,90,300,Drizzle,light intensity drizzle,09n,0.0
168,1578434400,2020-01-07 22:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,280.17,272.81,278.877,281.15,984,,,72,8.2,150,,,,,75,803,Clouds,broken clouds,04n,0.0
169,1578438000,2020-01-07 23:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,279.67,268.37,278.47700000000003,280.93,983,,,65,13.4,180,0.25,,,,75,500,Rain,light rain,10n,0.0
170,1578441600,2020-01-08 00:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,280.07,268.17,278.932,281.15,982,,,77,14.9,180,,,,,75,803,Clouds,broken clouds,04n,0.0
171,1578445200,2020-01-08 01:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,280.02,269.76,278.471,281.15,981,,,61,11.8,180,,,,,0,800,Clear,sky is clear,01n,0.0
172,1578448800,2020-01-08 02:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,279.55,276.3,278.486,280.15,981,,,81,2.6,150,0.5,,,,75,500,Rain,light rain,10n,0.0
173,1578452400,2020-01-08 03:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,279.31,271.12,278.15,281.15,981,,,61,8.7,190,,,,,75,803,Clouds,broken clouds,04n,0.0
174,1578456000,2020-01-08 04:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,278.95,271.5,277.59,280.15,984,,,87,8.7,290,0.76,,,,75,500,Rain,light rain,10n,0.0
175,1578459600,2020-01-08 05:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,278.57,272.11,277.04,280.15,984,,,87,7.2,240,,,,,75,803,Clouds,broken clouds,04n,0.0
176,1578463200,2020-01-08 06:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,278.4,271.2,277.04,280.15,985,,,75,7.7,240,,,,,75,803,Clouds,broken clouds,04n,0.0
177,1578466800,2020-01-08 07:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.7,271.1,276.48,279.15,987,,,75,6.7,250,,,,,75,803,Clouds,broken clouds,04n,0.0
178,1578470400,2020-01-08 08:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.84,271.37,276.48,279.15,988,,,79,6.7,240,,,,,40,802,Clouds,scattered clouds,03n,0.0
179,1578474000,2020-01-08 09:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.75,268.7,275.37,278.15,988,,,65,8.2,240,,,,,40,802,Clouds,scattered clouds,03d,189.105312
180,1578477600,2020-01-08 10:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.58,266.32,274.936,277.15,989,,,64,11.3,250,,,,,0,800,Clear,sky is clear,01d,214.8924
181,1578481200,2020-01-08 11:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.59,266.82,274.952,278.15,989,,,56,10.3,240,,,,,20,801,Clouds,few clouds,02d,201.998856
182,1578484800,2020-01-08 12:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.33,269.41,275.084,278.15,989,,,56,6.2,240,,,,,20,801,Clouds,few clouds,02d,201.998856
183,1578488400,2020-01-08 13:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.49,264.65,274.767,278.15,989,,,60,13.4,260,,,,,40,802,Clouds,scattered clouds,03d,189.105312
184,1578492000,2020-01-08 14:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.22,268.44,274.578,277.15,989,,,64,7.7,260,,,,,75,803,Clouds,broken clouds,04n,0.0
185,1578495600,2020-01-08 15:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,275.77,265.96,274.21299999999997,277.15,989,,,72,10.8,260,0.25,,,,75,521,Rain,shower rain,09n,0.0
186,1578499200,2020-01-08 16:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,275.7,271.32,274.26,277.15,990,,,74,3.1,260,0.3,,,,75,520,Rain,light intensity shower rain,09n,0.0
187,1578502800,2020-01-08 17:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,275.67,265.55,274.651,276.15,987,,,74,11.3,210,0.25,,,,75,521,Rain,shower rain,09n,0.0
188,1578506400,2020-01-08 18:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,275.5,263.07,273.71,277.15,990,,,69,14.4,220,0.9,,,,75,521,Rain,shower rain,09n,0.0
189,1578510000,2020-01-08 19:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,275.23,266.24,273.15,277.15,990,,,80,9.8,230,0.96,,,,75,520,Rain,light intensity shower rain,09n,0.0
190,1578513600,2020-01-08 20:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.87,268.45,273.15,277.15,991,,,84,6.2,240,0.99,,,,75,521,Rain,shower rain,09n,0.0
191,1578517200,2020-01-08 21:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.77,260.12,274.15,275.495,990,,,86,18.0,260,0.25,,,,75,500,Rain,light rain,10n,0.0
192,1578517200,2020-01-08 21:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.77,260.12,274.15,275.495,990,,,86,18.0,260,0.25,,,,75,613,Snow,shower sleet,13n,0.0
193,1578520800,2020-01-08 22:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.76,265.01,273.15,276.15,993,,,80,10.8,250,0.76,,0.76,,75,500,Rain,light rain,10n,0.0
194,1578520800,2020-01-08 22:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.76,265.01,273.15,276.15,993,,,80,10.8,250,0.76,,0.76,,75,601,Snow,snow,13n,0.0
195,1578524400,2020-01-08 23:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.79,262.64,273.15,277.04,995,,,85,14.4,260,0.25,,0.51,,75,501,Rain,moderate rain,10n,0.0
196,1578524400,2020-01-08 23:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.79,262.64,273.15,277.04,995,,,85,14.4,260,0.25,,0.51,,75,601,Snow,snow,13n,0.0
197,1578528000,2020-01-09 00:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,275.29,262.13,273.15,278.15,995,,,84,15.9,260,0.25,,0.25,,90,500,Rain,light rain,10n,0.0
198,1578528000,2020-01-09 00:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,275.29,262.13,273.15,278.15,995,,,84,15.9,260,0.25,,0.25,,90,600,Snow,light snow,13n,0.0
199,1578531600,2020-01-09 01:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.06,263.82,274.26,278.15,997,,,74,14.4,260,0.4,,,,75,521,Rain,shower rain,09n,0.0
200,1578535200,2020-01-09 02:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,275.86,266.57,274.26,278.15,998,,,64,9.8,250,0.74,,,,75,521,Rain,shower rain,09n,0.0
201,1578538800,2020-01-09 03:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.38,267.15,274.64799999999997,278.15,999,,,64,9.8,250,0.2,,,,40,300,Drizzle,light intensity drizzle,09n,0.0
202,1578542400,2020-01-09 04:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,275.94,265.86,273.71,278.15,1001,,,60,10.8,270,0.43,,,,75,521,Rain,shower rain,09n,0.0
203,1578546000,2020-01-09 05:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,275.85,264.65,274.26,278.15,1002,,,75,12.9,260,0.25,,,,75,521,Rain,shower rain,09n,0.0
204,1578549600,2020-01-09 06:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.33,264.72,274.543,278.15,1004,,,70,13.4,270,0.17,,,,75,500,Rain,light rain,10n,0.0
205,1578553200,2020-01-09 07:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.56,263.57,274.319,278.15,1005,,,56,14.9,280,0.22,,,,75,521,Rain,shower rain,09n,0.0
206,1578556800,2020-01-09 08:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.42,263.66,273.767,278.15,1005,,,52,14.4,280,0.19,,,,75,521,Rain,shower rain,09n,0.0
207,1578560400,2020-01-09 09:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,275.71,268.35,273.123,278.15,1006,,,55,6.7,260,,,,,75,803,Clouds,broken clouds,04d,166.54161000000002
208,1578564000,2020-01-09 10:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,275.15,267.95,273.143,277.59,1007,,,64,6.7,270,,,,,40,802,Clouds,scattered clouds,03d,189.105312
209,1578567600,2020-01-09 11:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.83,265.89,272.59,278.15,1007,,,69,9.3,230,,,,,40,802,Clouds,scattered clouds,03d,189.105312
210,1578571200,2020-01-09 12:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.52,264.84,273.15,276.15,1007,,,69,10.3,220,,,,,20,801,Clouds,few clouds,02d,201.998856
211,1578574800,2020-01-09 13:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.39,265.29,272.04,276.15,1007,,,64,9.3,220,,,,,20,801,Clouds,few clouds,02d,201.998856
212,1578578400,2020-01-09 14:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.87,263.91,271.48,276.15,1007,,,59,10.3,210,,,,,40,802,Clouds,scattered clouds,03d,189.105312
213,1578582000,2020-01-09 15:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.43,263.08,270.77099999999996,276.48,1007,,,59,10.8,190,,,,,75,803,Clouds,broken clouds,04n,0.0
214,1578585600,2020-01-09 16:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.9,262.08,269.82599999999996,275.37,1007,,,55,11.3,200,,,,,0,800,Clear,sky is clear,01n,0.0
215,1578589200,2020-01-09 17:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.6,266.16,268.866,276.15,1007,,,80,5.7,160,,,,,0,800,Clear,sky is clear,01n,0.0
216,1578592800,2020-01-09 18:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,271.98,265.45,268.20099999999996,275.37,1007,,,79,5.7,150,,,,,40,802,Clouds,scattered clouds,03n,0.0
217,1578596400,2020-01-09 19:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.09,266.25,267.993,275.37,1007,,,74,4.6,150,,,,,40,802,Clouds,scattered clouds,03n,0.0
218,1578600000,2020-01-09 20:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,271.97,266.91,267.278,275.37,1008,,,79,3.6,140,,,,,75,803,Clouds,broken clouds,04n,0.0
219,1578603600,2020-01-09 21:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,271.88,265.76,267.218,275.15,1008,,,79,5.1,150,,,,,40,802,Clouds,scattered clouds,03n,0.0
220,1578607200,2020-01-09 22:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.0,267.42,267.566,275.37,1008,,,86,3.1,140,,,,,75,803,Clouds,broken clouds,04n,0.0
221,1578610800,2020-01-09 23:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.03,265.64,266.77299999999997,276.15,1008,,,86,5.7,160,,,,,40,802,Clouds,scattered clouds,03n,0.0
222,1578614400,2020-01-10 00:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.51,266.46,267.077,276.15,1009,,,79,5.1,160,,,,,75,803,Clouds,broken clouds,04n,0.0
223,1578618000,2020-01-10 01:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.75,265.74,266.841,277.15,1009,,,86,6.7,160,,,,,90,804,Clouds,overcast clouds,04n,0.0
224,1578621600,2020-01-10 02:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,271.64,265.51,266.53,276.15,1010,,,80,5.1,180,,,,,90,804,Clouds,overcast clouds,04n,0.0
225,1578625200,2020-01-10 03:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.28,268.74,266.933,276.15,1010,,,80,1.5,0,,,,,90,804,Clouds,overcast clouds,04n,0.0
226,1578628800,2020-01-10 04:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.49,268.98,267.445,276.15,1011,,,80,1.5,0,,,,,40,802,Clouds,scattered clouds,03n,0.0
227,1578632400,2020-01-10 05:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.5,265.7,267.373,276.15,1011,,,80,6.2,190,,,,,75,803,Clouds,broken clouds,04n,0.0
228,1578636000,2020-01-10 06:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,271.37,267.07,267.82099999999997,272.59,1011,,,86,2.6,160,,,,,75,803,Clouds,broken clouds,04n,0.0
229,1578639600,2020-01-10 07:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.69,268.55,267.67,276.15,1011,,,86,2.6,180,,,,,75,803,Clouds,broken clouds,04n,0.0
230,1578643200,2020-01-10 08:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.11,266.75,267.736,278.15,1012,,,81,5.7,200,,,,,75,803,Clouds,broken clouds,04n,0.0
231,1578646800,2020-01-10 09:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.03,264.58,267.60200000000003,277.15,1012,,,82,8.7,210,,,,,75,803,Clouds,broken clouds,04d,166.54161000000002
232,1578650400,2020-01-10 10:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.12,269.91,268.55400000000003,276.15,1013,,,74,1.0,0,,,,,75,300,Drizzle,light intensity drizzle,09d,166.54161000000002
233,1578654000,2020-01-10 11:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.48,269.23,269.154,276.15,1013,,,59,2.1,0,,,,,75,300,Drizzle,light intensity drizzle,09d,166.54161000000002
234,1578657600,2020-01-10 12:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.03,270.6,269.736,277.15,1014,,,59,1.0,0,0.9,,,,75,521,Rain,shower rain,09d,166.54161000000002
235,1578661200,2020-01-10 13:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.14,267.54,269.978,277.15,1014,,,64,5.7,200,,,,,75,803,Clouds,broken clouds,04d,166.54161000000002
236,1578664800,2020-01-10 14:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.34,269.58,270.002,277.15,1014,,,80,3.6,210,,,,,75,803,Clouds,broken clouds,04d,166.54161000000002
237,1578668400,2020-01-10 15:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.63,268.61,270.317,277.15,1015,,,69,5.1,220,,,,,75,803,Clouds,broken clouds,04n,0.0
238,1578672000,2020-01-10 16:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.8,268.8,270.439,277.15,1015,,,69,5.1,210,,,,,75,803,Clouds,broken clouds,04n,0.0
239,1578675600,2020-01-10 17:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.27,269.37,270.369,277.15,1015,,,74,3.6,220,,,,,75,803,Clouds,broken clouds,04n,0.0
240,1578679200,2020-01-10 18:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.07,270.45,270.466,277.15,1015,,,86,2.1,110,,,,,75,300,Drizzle,light intensity drizzle,09n,0.0
241,1578682800,2020-01-10 19:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.01,270.01,270.71,277.15,1014,,,85,2.6,70,0.5,,,,75,500,Rain,light rain,10n,0.0
242,1578686400,2020-01-10 20:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.73,267.55,269.533,277.15,1014,,,86,5.7,150,,,,,40,802,Clouds,scattered clouds,03n,0.0
243,1578690000,2020-01-10 21:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.24,265.57,269.312,276.48,1013,,,85,7.7,140,,,,,75,803,Clouds,broken clouds,04n,0.0
244,1578693600,2020-01-10 22:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.73,265.04,268.41700000000003,276.15,1011,,,87,7.7,150,,,,,0,800,Clear,sky is clear,01n,0.0
245,1578697200,2020-01-10 23:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.94,264.12,268.62,277.04,1010,,,64,8.7,150,,,,,0,800,Clear,sky is clear,01n,0.0
246,1578700800,2020-01-11 00:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.01,264.29,269.525,277.15,1009,,,51,8.2,140,,,,,0,800,Clear,sky is clear,01n,0.0
247,1578704400,2020-01-11 01:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.61,266.99,270.95599999999996,277.15,1008,,,48,6.7,130,,,,,0,800,Clear,sky is clear,01n,0.0
248,1578708000,2020-01-11 02:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.11,268.17,272.461,278.15,1006,,,44,7.2,170,,,,,0,800,Clear,sky is clear,01n,0.0
249,1578711600,2020-01-11 03:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.8,264.49,274.015,278.15,1005,,,41,13.4,180,,,,,0,800,Clear,sky is clear,01n,0.0
250,1578715200,2020-01-11 04:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.0,270.01,274.73900000000003,278.15,1001,,,64,6.7,160,,,,,75,803,Clouds,broken clouds,04n,0.0
251,1578718800,2020-01-11 05:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.89,263.27,274.827,278.15,1000,,,44,15.4,170,,,,,90,804,Clouds,overcast clouds,04n,0.0
252,1578722400,2020-01-11 06:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,276.82,264.51,274.83799999999997,278.15,998,,,41,13.4,180,,,,,0,800,Clear,sky is clear,01n,0.0
253,1578726000,2020-01-11 07:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.09,262.28,275.262,278.15,997,,,41,17.0,190,,,,,0,800,Clear,sky is clear,01n,0.0
254,1578729600,2020-01-11 08:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.1,263.95,275.464,278.15,995,,,48,14.9,180,,,,,0,800,Clear,sky is clear,01n,0.0
255,1578733200,2020-01-11 09:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.45,262.05,275.716,278.71,996,,,44,18.0,180,,,,,0,800,Clear,sky is clear,01d,214.8924
256,1578736800,2020-01-11 10:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.68,264.35,275.39099999999996,279.15,994,,,52,15.4,180,,,,,75,803,Clouds,broken clouds,04d,166.54161000000002
257,1578740400,2020-01-11 11:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.54,266.36,275.569,279.15,992,,,52,12.3,160,,,,,75,803,Clouds,broken clouds,04d,166.54161000000002
258,1578744000,2020-01-11 12:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.76,263.78,275.982,279.15,991,,,56,16.5,180,,,,,0,800,Clear,sky is clear,01d,214.8924
259,1578747600,2020-01-11 13:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.69,265.17,276.509,279.15,991,,,56,14.4,180,0.51,,,,0,500,Rain,light rain,10d,214.8924
260,1578751200,2020-01-11 14:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,278.55,270.0,276.782,280.15,991,,,52,8.7,170,0.25,,,,0,500,Rain,light rain,10d,214.8924
261,1578754800,2020-01-11 15:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.52,272.69,276.366,279.15,992,,,87,4.6,190,0.25,,,,75,500,Rain,light rain,10n,0.0
262,1578758400,2020-01-11 16:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.49,271.21,275.582,279.15,990,,,75,6.2,190,0.64,,,,75,500,Rain,light rain,10n,0.0
263,1578762000,2020-01-11 17:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,278.25,272.08,275.627,280.15,989,,,75,6.2,250,,,,,40,802,Clouds,scattered clouds,03n,0.0
264,1578765600,2020-01-11 18:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,278.27,269.95,275.368,281.15,989,,,61,8.7,240,,,,,75,803,Clouds,broken clouds,04n,0.0
265,1578769200,2020-01-11 19:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,278.39,271.4,274.997,280.15,990,,,70,7.2,250,0.76,,,,75,520,Rain,light intensity shower rain,09n,0.0
266,1578772800,2020-01-11 20:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,277.96,269.44,275.007,280.15,990,,,70,9.3,240,0.51,,,,75,521,Rain,shower rain,09n,0.0
